,t_good_pred,t_brier,t_entropy,t_confidence
1116,False,9.0,1.1920930376163597e-07,1.0
1117,False,9.0,1.1920930376163597e-07,1.0
1118,False,9.0,1.1920930376163597e-07,1.0
1119,True,9.0,1.1920930376163597e-07,1.0
1120,False,8.0,1.1920930376163597e-07,1.0
1121,False,10.0,1.1920930376163597e-07,1.0
1122,False,10.0,1.1920930376163597e-07,1.0
1123,False,10.0,1.1920930376163597e-07,1.0
1124,False,10.0,1.1920930376163597e-07,1.0
1125,False,10.0,1.1920930376163597e-07,1.0
1126,False,8.0,1.1920930376163597e-07,1.0
1127,False,8.0,1.195617471694277e-07,1.0
1128,False,8.0,1.1920930376163597e-07,1.0
1129,False,8.0,1.1920930376163597e-07,1.0
1130,False,10.0,1.1920930376163597e-07,1.0
1131,False,8.0,1.1920930376163597e-07,1.0
1132,False,8.0,1.1920930376163597e-07,1.0
1133,False,8.0,1.1920930376163597e-07,1.0
1134,True,8.0,1.1920930376163597e-07,1.0
1135,False,10.0,1.1920930376163597e-07,1.0
1136,False,10.0,1.1920930376163597e-07,1.0
1137,False,8.0,1.124624668591423e-05,0.9999992847442627
1138,False,10.0,1.1920930376163597e-07,1.0
1139,False,8.0,1.1920930376163597e-07,1.0
1140,False,10.0,1.1920930376163597e-07,1.0
1141,False,10.0,1.1920930376163597e-07,1.0
1142,False,10.0,1.1924724674372555e-07,1.0
1143,False,10.0,1.1920930376163597e-07,1.0
1144,False,10.0,1.1920930376163597e-07,1.0
1145,False,10.0,1.1920930376163597e-07,1.0
1146,False,8.0,1.1920930376163597e-07,1.0
1147,False,10.0,1.1920930376163597e-07,1.0
1148,True,8.0,1.1920930376163597e-07,1.0
1149,False,10.0,1.1920930376163597e-07,1.0
1150,False,10.0,1.1920930376163597e-07,1.0
1151,False,10.0,1.1920930376163597e-07,1.0
1152,True,9.0,1.1920930376163597e-07,1.0
1153,True,9.0,1.1920930376163597e-07,1.0
1154,False,8.999658584594727,0.001650941907428205,0.9998292922973633
1155,False,9.0,1.1920930376163597e-07,1.0
1156,False,9.0,1.1920930376163597e-07,1.0
1157,False,9.0,1.1920930376163597e-07,1.0
1158,False,9.0,1.1920930376163597e-07,1.0
1159,False,9.0,1.1920930376163597e-07,1.0
1160,False,9.0,1.1920930376163597e-07,1.0
1161,False,9.0,1.1920930376163597e-07,1.0
1162,False,9.0,1.1920930376163597e-07,1.0
1163,False,9.0,1.1920930376163597e-07,1.0
1164,False,9.0,1.1920930376163597e-07,1.0
1165,False,9.0,1.1920930376163597e-07,1.0
1166,False,9.0,1.1920930376163597e-07,1.0
1167,True,9.0,1.1920930376163597e-07,1.0
1168,False,9.0,1.1920930376163597e-07,1.0
1169,False,9.0,1.1920930376163597e-07,1.0
1170,False,9.0,1.1920930376163597e-07,1.0
1171,False,9.0,1.1920930376163597e-07,1.0
1172,False,9.0,1.1920930376163597e-07,1.0
1173,False,9.0,1.1920930376163597e-07,1.0
1174,False,9.0,1.1920930376163597e-07,1.0
1175,True,9.0,1.1920930376163597e-07,1.0
1176,False,9.0,1.1920930376163597e-07,1.0
1177,False,9.0,1.1920930376163597e-07,1.0
1178,False,9.0,1.1920930376163597e-07,1.0
1179,False,9.0,1.1920930376163597e-07,1.0
1180,False,9.0,1.1920930376163597e-07,1.0
1181,False,9.0,1.1920930376163597e-07,1.0
1182,False,9.0,1.1920930376163597e-07,1.0
1183,False,9.0,1.1920930376163597e-07,1.0
1184,False,9.0,1.1920930376163597e-07,1.0
1185,False,9.0,1.1920930376163597e-07,1.0
1186,False,9.0,1.1920930376163597e-07,1.0
1187,False,9.0,1.1920930376163597e-07,1.0
1188,False,9.0,1.1920930376163597e-07,1.0
1189,False,9.0,1.1920930376163597e-07,1.0
1190,False,9.0,1.1920930376163597e-07,1.0
1191,False,9.0,1.1920930376163597e-07,1.0
1192,False,9.0,1.1920930376163597e-07,1.0
1193,True,9.0,1.1920930376163597e-07,1.0
1194,False,9.0,1.1920930376163597e-07,1.0
1195,False,9.0,1.1920930376163597e-07,1.0
1196,False,9.0,1.1920930376163597e-07,1.0
1197,False,8.995278358459473,0.016671905294060707,0.9976335763931274
1198,False,9.0,1.1920930376163597e-07,1.0
1199,False,9.0,1.1920930376163597e-07,1.0
1200,True,9.0,1.1920930376163597e-07,1.0
1201,False,9.0,1.1920930376163597e-07,1.0
1202,False,9.0,1.1920930376163597e-07,1.0
1203,False,9.0,1.1920930376163597e-07,1.0
1204,False,9.0,1.1920930376163597e-07,1.0
1205,False,9.0,1.1920930376163597e-07,1.0
1206,False,9.0,1.1920930376163597e-07,1.0
1207,False,9.0,1.1920930376163597e-07,1.0
1208,False,9.0,1.1920930376163597e-07,1.0
1209,False,9.0,1.1920930376163597e-07,1.0
1210,True,9.0,1.1920930376163597e-07,1.0
1211,False,9.0,1.1920930376163597e-07,1.0
1212,False,9.0,1.1920930376163597e-07,1.0
1213,True,9.0,1.1920930376163597e-07,1.0
1214,False,9.0,1.1920930376163597e-07,1.0
1215,False,9.0,1.1920930376163597e-07,1.0
1216,False,9.0,1.1920930376163597e-07,1.0
1217,False,9.0,1.1920930376163597e-07,1.0
1218,True,9.0,1.1920937481590954e-07,1.0
1219,True,9.0,1.1920930376163597e-07,1.0
1220,False,9.0,1.1920930376163597e-07,1.0
1221,False,9.0,1.1920930376163597e-07,1.0
1222,False,9.0,1.1920930376163597e-07,1.0
1223,False,9.0,1.1920930376163597e-07,1.0
1224,False,9.0,1.1920930376163597e-07,1.0
1225,False,9.0,1.1920930376163597e-07,1.0
1226,True,9.0,1.1920930376163597e-07,1.0
1227,False,9.0,1.1920930376163597e-07,1.0
1228,False,9.0,1.1920930376163597e-07,1.0
1229,False,9.0,1.1920930376163597e-07,1.0
1230,False,9.0,1.1920930376163597e-07,1.0
1231,False,9.0,1.1920930376163597e-07,1.0
1232,False,9.0,1.1920930376163597e-07,1.0
1233,False,9.0,1.1920930376163597e-07,1.0
1234,False,9.0,1.1920930376163597e-07,1.0
1235,False,9.0,1.1920930376163597e-07,1.0
1236,False,9.0,1.1920930376163597e-07,1.0
1237,False,9.0,1.1920930376163597e-07,1.0
1238,False,9.0,1.1920930376163597e-07,1.0
1239,False,9.0,1.1920930376163597e-07,1.0
1240,False,9.0,1.1920930376163597e-07,1.0
1241,False,9.0,1.192093321833454e-07,1.0
1242,False,9.0,1.1920930376163597e-07,1.0
1243,False,9.0,1.1920930376163597e-07,1.0
1244,False,9.0,1.1920930376163597e-07,1.0
1245,False,9.0,1.1920930376163597e-07,1.0
1246,False,9.0,1.1920930376163597e-07,1.0
1247,False,9.0,1.1920930376163597e-07,1.0
1248,False,9.0,1.1920930376163597e-07,1.0
1249,False,9.0,1.1920930376163597e-07,1.0
1250,False,9.0,1.1920930376163597e-07,1.0
1251,False,9.0,1.1920930376163597e-07,1.0
1252,False,9.0,1.1920930376163597e-07,1.0
1253,False,9.0,1.1920930376163597e-07,1.0
1254,False,9.0,1.1920930376163597e-07,1.0
1255,False,9.0,1.1920930376163597e-07,1.0
1256,False,9.0,1.1920930376163597e-07,1.0
1257,False,9.0,1.1920930376163597e-07,1.0
1258,False,9.0,1.1920930376163597e-07,1.0
1259,False,9.0,1.1920930376163597e-07,1.0
1260,True,9.0,1.1920930376163597e-07,1.0
1261,False,9.0,1.1920930376163597e-07,1.0
1262,False,9.0,1.1920930376163597e-07,1.0
1263,False,9.0,1.1920930376163597e-07,1.0
1264,True,9.0,1.1920930376163597e-07,1.0
1265,False,9.0,1.1920930376163597e-07,1.0
1266,False,9.0,1.1920930376163597e-07,1.0
1267,False,9.0,1.1920930376163597e-07,1.0
1268,False,9.0,1.1920930376163597e-07,1.0
1269,False,9.0,1.1920930376163597e-07,1.0
1270,False,9.0,1.1920930376163597e-07,1.0
1271,False,8.912612915039062,0.18592923879623413,0.9542093276977539
1272,False,9.0,1.1920930376163597e-07,1.0
1273,False,9.0,1.1920930376163597e-07,1.0
1274,True,8.999982833862305,0.00010962880332954228,0.9999912977218628
1275,False,9.0,1.1920930376163597e-07,1.0
1276,False,9.0,1.1920930376163597e-07,1.0
1277,False,9.0,1.1920930376163597e-07,1.0
1278,False,8.92523193359375,0.16442272067070007,0.9611030220985413
1279,True,9.0,1.1920930376163597e-07,1.0
1280,False,8.0,3.6302128592069494e-07,1.0
1281,False,8.0,1.1920930376163597e-07,1.0
1282,False,8.0,1.1920930376163597e-07,1.0
1283,False,8.0,1.1920930376163597e-07,1.0
1284,False,8.0,1.1920930376163597e-07,1.0
1285,False,10.0,1.1920930376163597e-07,1.0
1286,False,10.0,1.1920930376163597e-07,1.0
1287,False,8.0,1.2933485038502113e-07,1.0
1288,False,8.0,1.1920930376163597e-07,1.0
1289,False,8.0,1.1920930376163597e-07,1.0
1290,False,8.0,1.1920930376163597e-07,1.0
1291,False,8.0,1.1920930376163597e-07,1.0
1292,False,8.0,1.1920930376163597e-07,1.0
1293,False,8.0,1.1920930376163597e-07,1.0
1294,True,8.0,1.1920930376163597e-07,1.0
1295,False,9.984521865844727,0.025396857410669327,0.9961230158805847
1296,False,8.0,1.1920930376163597e-07,1.0
1297,True,8.0,1.1920930376163597e-07,1.0
1298,False,8.0,1.1920930376163597e-07,1.0
1299,False,8.0,1.1920930376163597e-07,1.0
1300,True,8.0,1.1920930376163597e-07,1.0
1301,False,8.0,1.1920930376163597e-07,1.0
1302,False,8.0,1.1920930376163597e-07,1.0
1303,False,8.0,1.1920930376163597e-07,1.0
1304,False,8.0,1.1920930376163597e-07,1.0
1305,False,7.999895095825195,0.0005700947949662805,0.9999474287033081
1306,False,8.0,1.1920930376163597e-07,1.0
1307,False,8.0,1.1920930376163597e-07,1.0
1308,False,10.0,1.1920930376163597e-07,1.0
1309,False,8.0,1.1920930376163597e-07,1.0
1310,False,8.0,1.1920930376163597e-07,1.0
1311,True,8.0,1.1920930376163597e-07,1.0
1312,False,9.0,1.1920930376163597e-07,1.0
1313,False,9.0,1.1920930376163597e-07,1.0
1314,False,9.0,1.1920930376163597e-07,1.0
1315,False,9.0,1.1920930376163597e-07,1.0
1316,True,9.0,1.1920930376163597e-07,1.0
1317,False,9.0,1.1920930376163597e-07,1.0
1318,False,9.0,1.1920930376163597e-07,1.0
1319,False,9.0,1.1920930376163597e-07,1.0
1320,False,9.0,1.1920930376163597e-07,1.0
1321,True,9.0,1.1920930376163597e-07,1.0
1322,False,9.0,1.1920930376163597e-07,1.0
1323,True,9.0,1.1920930376163597e-07,1.0
1324,False,9.0,1.1920930376163597e-07,1.0
1325,False,9.0,1.1920930376163597e-07,1.0
1326,False,9.0,1.1920930376163597e-07,1.0
1327,False,9.0,1.1920930376163597e-07,1.0
1328,False,9.0,1.1920930376163597e-07,1.0
1329,False,9.0,1.1920930376163597e-07,1.0
1330,False,9.0,1.1920930376163597e-07,1.0
1331,False,9.0,1.1920930376163597e-07,1.0
1332,False,9.0,1.1920930376163597e-07,1.0
1333,False,9.0,1.1920930376163597e-07,1.0
1334,False,9.0,1.1920930376163597e-07,1.0
1335,False,9.0,1.1920930376163597e-07,1.0
1336,False,9.0,1.1920930376163597e-07,1.0
1337,True,9.0,1.1920930376163597e-07,1.0
1338,False,8.999980926513672,0.00011858149082399905,0.9999905824661255
1339,False,9.0,1.1920930376163597e-07,1.0
1340,True,9.0,1.1920930376163597e-07,1.0
1341,False,9.0,1.1920930376163597e-07,1.0
1342,False,9.0,1.1920930376163597e-07,1.0
1343,False,9.0,1.1920930376163597e-07,1.0
1344,False,9.0,1.1920930376163597e-07,1.0
1345,False,9.0,1.1920930376163597e-07,1.0
1346,False,9.0,1.1920930376163597e-07,1.0
1347,True,9.0,1.1920930376163597e-07,1.0
1348,False,9.0,1.1920930376163597e-07,1.0
1349,False,9.0,1.1920930376163597e-07,1.0
1350,True,9.0,1.1920930376163597e-07,1.0
1351,False,9.0,1.1920930376163597e-07,1.0
1352,False,9.0,1.1920930376163597e-07,1.0
1353,False,9.0,1.1920930376163597e-07,1.0
1354,False,9.0,1.1920930376163597e-07,1.0
1355,False,9.0,1.1920930376163597e-07,1.0
1356,False,9.0,1.1920930376163597e-07,1.0
1357,False,9.0,1.1920930376163597e-07,1.0
1358,False,9.0,1.1920930376163597e-07,1.0
1359,False,9.0,1.1920930376163597e-07,1.0
1360,False,9.0,1.1920930376163597e-07,1.0
1361,False,9.0,1.1920930376163597e-07,1.0
1362,False,9.0,1.1920930376163597e-07,1.0
1363,False,9.0,1.1920930376163597e-07,1.0
1364,False,9.0,1.1920930376163597e-07,1.0
1365,False,9.0,1.1920930376163597e-07,1.0
1366,False,9.0,1.1920930376163597e-07,1.0
1367,False,9.0,1.1920930376163597e-07,1.0
1368,False,9.0,1.1920930376163597e-07,1.0
1369,False,9.0,1.1920930376163597e-07,1.0
1370,True,9.0,1.1920930376163597e-07,1.0
1371,False,9.0,1.1920930376163597e-07,1.0
1372,False,9.0,1.1920930376163597e-07,1.0
1373,False,9.0,1.1920930376163597e-07,1.0
1374,False,9.0,1.1920930376163597e-07,1.0
1375,False,9.0,1.19593266845186e-07,1.0
1376,False,9.0,1.1920930376163597e-07,1.0
1377,False,9.0,1.1920930376163597e-07,1.0
1378,False,9.0,1.1920930376163597e-07,1.0
1379,True,9.0,1.1920930376163597e-07,1.0
1380,False,9.0,1.1920930376163597e-07,1.0
1381,True,9.0,2.844225832632219e-07,1.0
1382,False,9.0,1.1920930376163597e-07,1.0
1383,False,9.0,1.1920930376163597e-07,1.0
1384,False,9.0,1.1920930376163597e-07,1.0
1385,True,9.0,1.1920930376163597e-07,1.0
1386,True,9.0,1.1920930376163597e-07,1.0
1387,False,9.0,1.1920930376163597e-07,1.0
1388,False,9.0,1.1920930376163597e-07,1.0
1389,False,9.0,1.1920930376163597e-07,1.0
1390,False,9.0,1.1920930376163597e-07,1.0
1391,False,9.0,1.1920930376163597e-07,1.0
1392,False,9.0,1.1920930376163597e-07,1.0
1393,False,9.0,1.1920930376163597e-07,1.0
1394,False,9.0,1.1920930376163597e-07,1.0
1395,True,9.0,1.1920930376163597e-07,1.0
1396,False,9.0,1.1920930376163597e-07,1.0
1397,False,9.0,1.1920930376163597e-07,1.0
1398,True,9.0,1.1920930376163597e-07,1.0
1399,False,8.999999046325684,5.826692358823493e-06,0.9999996423721313
1400,False,9.0,1.1920930376163597e-07,1.0
1401,False,9.0,1.1920930376163597e-07,1.0
1402,False,9.0,1.1920930376163597e-07,1.0
1403,False,9.0,1.1920930376163597e-07,1.0
1404,False,9.0,1.1920930376163597e-07,1.0
1405,True,9.0,1.1920930376163597e-07,1.0
1406,False,9.0,1.1942643141082954e-07,1.0
1407,False,9.0,1.1920947429189255e-07,1.0
1408,False,8.0,1.1921029852146603e-07,1.0
1409,False,8.0,1.1920930376163597e-07,1.0
1410,False,8.0,1.1920930376163597e-07,1.0
1411,False,8.0,1.1920930376163597e-07,1.0
1412,False,8.0,1.1920930376163597e-07,1.0
1413,True,8.0,1.1920930376163597e-07,1.0
1414,False,8.0,1.1920930376163597e-07,1.0
1415,False,8.0,1.1920930376163597e-07,1.0
1416,False,7.99929666519165,0.0031495660077780485,0.9996482133865356
1417,False,8.0,1.1920930376163597e-07,1.0
1418,False,8.0,1.1920930376163597e-07,1.0
1419,False,8.0,1.1920930376163597e-07,1.0
1420,False,8.0,1.1920930376163597e-07,1.0
1421,False,8.0,1.1920930376163597e-07,1.0
1422,False,8.0,1.1920930376163597e-07,1.0
1423,False,8.0,1.1920930376163597e-07,1.0
1424,False,8.0,1.1920930376163597e-07,1.0
1425,False,8.0,1.1920930376163597e-07,1.0
1426,False,8.0,1.1920930376163597e-07,1.0
1427,False,8.0,1.1920930376163597e-07,1.0
1428,False,8.0,1.1920930376163597e-07,1.0
1429,False,8.0,1.1920930376163597e-07,1.0
1430,False,8.0,1.1920930376163597e-07,1.0
1431,False,8.0,1.1920930376163597e-07,1.0
1432,False,8.0,1.1920930376163597e-07,1.0
1433,False,8.0,1.192094174484737e-07,1.0
1434,False,8.0,1.192097158764227e-07,1.0
1435,True,8.0,1.1920930376163597e-07,1.0
1436,False,8.0,1.1920930376163597e-07,1.0
1437,False,8.0,1.1920930376163597e-07,1.0
1438,False,8.0,1.1920930376163597e-07,1.0
1439,False,8.0,1.1920930376163597e-07,1.0
1440,False,9.0,1.1920930376163597e-07,1.0
1441,False,9.0,1.1920930376163597e-07,1.0
1442,False,9.0,1.1920930376163597e-07,1.0
1443,False,9.0,1.1920930376163597e-07,1.0
1444,True,9.0,1.1920930376163597e-07,1.0
1445,False,9.0,7.602367304571089e-07,1.0
1446,False,9.0,1.1920930376163597e-07,1.0
1447,False,8.999932289123535,0.00038383170613087714,0.999966025352478
1448,False,9.0,1.1920930376163597e-07,1.0
1449,False,9.0,1.1920930376163597e-07,1.0
1450,True,9.0,1.1920930376163597e-07,1.0
1451,False,9.0,1.1920930376163597e-07,1.0
1452,False,9.0,1.1920930376163597e-07,1.0
1453,False,9.0,1.1920930376163597e-07,1.0
1454,False,9.0,1.1920930376163597e-07,1.0
1455,False,9.0,1.1920930376163597e-07,1.0
1456,False,9.0,1.1920930376163597e-07,1.0
1457,False,9.0,1.1920930376163597e-07,1.0
1458,False,9.0,1.1920930376163597e-07,1.0
1459,False,9.0,1.1920930376163597e-07,1.0
1460,True,9.0,1.1920930376163597e-07,1.0
1461,True,9.0,1.1920930376163597e-07,1.0
1462,False,9.0,1.1920930376163597e-07,1.0
1463,False,8.557718276977539,0.6342636942863464,0.6698798537254333
1464,False,9.0,1.1920930376163597e-07,1.0
1465,False,9.0,1.1920930376163597e-07,1.0
1466,False,9.0,1.1920930376163597e-07,1.0
1467,False,9.0,1.1920930376163597e-07,1.0
1468,False,9.0,1.1920930376163597e-07,1.0
1469,False,9.0,1.1920930376163597e-07,1.0
1470,False,9.0,1.1920930376163597e-07,1.0
1471,False,9.0,1.1920930376163597e-07,1.0
1472,False,8.0,1.1920930376163597e-07,1.0
1473,False,8.0,1.1920930376163597e-07,1.0
1474,False,8.0,1.1920930376163597e-07,1.0
1475,False,8.0,1.1920930376163597e-07,1.0
1476,False,8.0,1.1920930376163597e-07,1.0
1477,False,8.0,1.1920930376163597e-07,1.0
1478,False,8.0,1.1920930376163597e-07,1.0
1479,False,8.0,1.1920930376163597e-07,1.0
1480,False,8.0,1.192094316593284e-07,1.0
1481,False,8.0,1.1920930376163597e-07,1.0
1482,False,8.0,1.1920930376163597e-07,1.0
1483,False,8.0,1.1920930376163597e-07,1.0
1484,False,10.0,1.1920930376163597e-07,1.0
1485,False,8.0,1.1920930376163597e-07,1.0
1486,False,8.0,1.1920930376163597e-07,1.0
1487,False,8.0,1.1920930376163597e-07,1.0
1488,False,8.0,8.637678661216341e-07,1.0
1489,False,8.0,1.1920930376163597e-07,1.0
1490,True,8.0,1.1920930376163597e-07,1.0
1491,True,8.0,1.1920930376163597e-07,1.0
1492,False,8.0,1.1920930376163597e-07,1.0
1493,False,8.0,3.185128321092634e-07,1.0
1494,False,10.0,1.1920930376163597e-07,1.0
1495,False,10.0,1.1920930376163597e-07,1.0
1496,False,10.0,1.1920930376163597e-07,1.0
1497,False,8.0,1.1920930376163597e-07,1.0
1498,False,10.0,1.1920930376163597e-07,1.0
1499,False,8.0,1.1920930376163597e-07,1.0
1500,False,8.0,1.1920930376163597e-07,1.0
1501,False,8.0,1.1920930376163597e-07,1.0
1502,False,8.0,1.1920930376163597e-07,1.0
1503,False,8.0,1.1920930376163597e-07,1.0
1504,False,9.0,1.1920930376163597e-07,1.0
1505,False,9.0,1.1920930376163597e-07,1.0
1506,False,9.0,1.1920930376163597e-07,1.0
1507,False,9.0,1.1920930376163597e-07,1.0
1508,False,9.0,1.1920930376163597e-07,1.0
1509,False,9.0,1.1920930376163597e-07,1.0
1510,False,9.0,1.1920930376163597e-07,1.0
1511,False,9.0,1.1920930376163597e-07,1.0
1512,False,9.0,1.1920930376163597e-07,1.0
1513,False,9.0,1.1920930376163597e-07,1.0
1514,False,9.0,1.1920930376163597e-07,1.0
1515,False,9.0,1.1920930376163597e-07,1.0
1516,False,8.961637496948242,0.09633740782737732,0.9804360866546631
1517,True,9.0,1.1920930376163597e-07,1.0
1518,False,9.0,1.1920930376163597e-07,1.0
1519,False,9.0,1.1920930376163597e-07,1.0
1520,False,9.0,1.1920930376163597e-07,1.0
1521,False,9.0,1.1971673075095168e-07,1.0
1522,False,9.0,1.1920930376163597e-07,1.0
1523,False,9.0,1.1920930376163597e-07,1.0
1524,False,9.0,1.1920930376163597e-07,1.0
1525,False,9.0,1.1920930376163597e-07,1.0
1526,False,9.0,1.1920930376163597e-07,1.0
1527,False,9.0,1.1920930376163597e-07,1.0
1528,False,9.0,1.1920930376163597e-07,1.0
1529,False,9.0,1.1920930376163597e-07,1.0
1530,False,9.0,1.1920930376163597e-07,1.0
1531,False,9.0,1.1920930376163597e-07,1.0
1532,False,9.0,1.1920930376163597e-07,1.0
1533,False,9.0,1.1920930376163597e-07,1.0
1534,False,9.0,1.1920930376163597e-07,1.0
1535,True,9.0,1.1920936060505483e-07,1.0
1536,False,9.0,1.1920930376163597e-07,1.0
1537,False,9.0,1.1920930376163597e-07,1.0
1538,False,9.0,1.1920930376163597e-07,1.0
1539,False,9.0,1.1920930376163597e-07,1.0
1540,False,9.0,1.1920930376163597e-07,1.0
1541,True,9.0,1.1920930376163597e-07,1.0
1542,False,9.0,1.1920930376163597e-07,1.0
1543,False,9.0,1.1936552368752018e-07,1.0
1544,False,9.0,1.1920930376163597e-07,1.0
1545,True,9.0,1.1920930376163597e-07,1.0
1546,False,9.0,1.1920930376163597e-07,1.0
1547,False,9.0,1.1920930376163597e-07,1.0
1548,False,9.0,1.1920930376163597e-07,1.0
1549,False,9.0,1.1920930376163597e-07,1.0
1550,False,9.0,1.1920930376163597e-07,1.0
1551,False,9.0,1.1920930376163597e-07,1.0
1552,False,9.0,1.1920930376163597e-07,1.0
1553,False,9.0,1.1920930376163597e-07,1.0
1554,False,9.0,1.1920930376163597e-07,1.0
1555,False,9.0,1.1920930376163597e-07,1.0
1556,False,9.0,1.2338414023815858e-07,1.0
1557,False,9.0,1.1920930376163597e-07,1.0
1558,False,9.0,1.1920930376163597e-07,1.0
1559,False,9.0,1.1920930376163597e-07,1.0
1560,False,9.0,1.1920930376163597e-07,1.0
1561,False,9.0,1.1920930376163597e-07,1.0
1562,False,9.0,1.1920930376163597e-07,1.0
1563,True,9.0,1.1920930376163597e-07,1.0
1564,False,9.0,1.1920930376163597e-07,1.0
1565,False,9.0,1.1920930376163597e-07,1.0
1566,False,9.0,1.1920930376163597e-07,1.0
1567,True,9.0,1.1920930376163597e-07,1.0
1568,True,9.0,1.1920930376163597e-07,1.0
1569,True,9.0,1.1920930376163597e-07,1.0
1570,True,9.0,1.1920930376163597e-07,1.0
1571,False,9.0,1.1920930376163597e-07,1.0
1572,False,9.0,1.1920930376163597e-07,1.0
1573,False,9.0,1.1920930376163597e-07,1.0
1574,True,9.0,1.1920930376163597e-07,1.0
1575,False,9.0,1.1920930376163597e-07,1.0
1576,False,9.0,1.1920930376163597e-07,1.0
1577,False,9.0,1.1920930376163597e-07,1.0
1578,False,8.992019653320312,0.02611268311738968,0.9959936141967773
1579,False,9.0,1.1920930376163597e-07,1.0
1580,False,9.0,1.1920930376163597e-07,1.0
1581,False,9.0,1.1920930376163597e-07,1.0
1582,False,9.0,1.1920930376163597e-07,1.0
1583,False,9.0,1.1920930376163597e-07,1.0
1584,False,9.0,1.0595008461677935e-06,1.0
1585,False,9.0,1.1920930376163597e-07,1.0
1586,False,9.0,1.1920930376163597e-07,1.0
1587,False,9.0,1.1920930376163597e-07,1.0
1588,False,9.0,1.1920930376163597e-07,1.0
1589,False,9.0,1.1920930376163597e-07,1.0
1590,False,9.0,1.1920930376163597e-07,1.0
1591,False,9.0,1.1920930376163597e-07,1.0
1592,False,9.0,1.1920930376163597e-07,1.0
1593,False,9.0,1.1920930376163597e-07,1.0
1594,False,9.0,1.1920930376163597e-07,1.0
1595,False,9.0,1.192093463942001e-07,1.0
1596,False,9.0,1.1920930376163597e-07,1.0
1597,False,9.0,1.1920930376163597e-07,1.0
1598,False,9.0,1.1920930376163597e-07,1.0
1599,False,9.0,1.1920930376163597e-07,1.0
1600,False,8.0,1.1920930376163597e-07,1.0
1601,False,8.0,1.1920930376163597e-07,1.0
1602,True,8.0,1.1920930376163597e-07,1.0
1603,False,8.0,1.1920930376163597e-07,1.0
1604,False,7.974502086639404,0.0690067708492279,0.9870842099189758
1605,True,8.0,1.1920930376163597e-07,1.0
1606,True,8.0,1.1920930376163597e-07,1.0
1607,False,8.0,1.1920930376163597e-07,1.0
1608,False,8.0,1.1920930376163597e-07,1.0
1609,False,8.0,1.1920930376163597e-07,1.0
1610,False,8.0,1.1920930376163597e-07,1.0
1611,False,8.0,1.1920930376163597e-07,1.0
1612,False,8.0,1.1920930376163597e-07,1.0
1613,False,8.0,1.1920930376163597e-07,1.0
1614,False,8.0,1.1920930376163597e-07,1.0
1615,False,8.0,1.1920930376163597e-07,1.0
1616,False,8.0,1.1920930376163597e-07,1.0
1617,True,8.0,1.1920930376163597e-07,1.0
1618,False,8.0,1.1920930376163597e-07,1.0
1619,False,8.0,1.1920930376163597e-07,1.0
1620,False,8.0,1.1920930376163597e-07,1.0
1621,False,8.0,1.1920930376163597e-07,1.0
1622,True,8.0,1.1920930376163597e-07,1.0
1623,False,8.0,1.1920930376163597e-07,1.0
1624,False,8.0,1.1920930376163597e-07,1.0
1625,False,8.0,1.1920930376163597e-07,1.0
1626,False,8.0,1.1920930376163597e-07,1.0
1627,True,8.0,1.1920930376163597e-07,1.0
1628,False,8.0,1.1920930376163597e-07,1.0
1629,False,8.0,1.1920930376163597e-07,1.0
1630,False,8.0,1.1920930376163597e-07,1.0
1631,False,8.0,1.1920930376163597e-07,1.0
1632,False,9.0,1.1920930376163597e-07,1.0
1633,False,9.0,1.1920930376163597e-07,1.0
1634,False,9.0,1.1920930376163597e-07,1.0
1635,True,9.0,1.1920930376163597e-07,1.0
1636,False,9.0,1.200710357807111e-07,1.0
1637,True,9.0,1.1920930376163597e-07,1.0
1638,False,9.0,1.1920930376163597e-07,1.0
1639,False,9.0,1.1920930376163597e-07,1.0
1640,False,9.0,1.1920930376163597e-07,1.0
1641,False,9.0,1.1920930376163597e-07,1.0
1642,False,9.0,1.1920930376163597e-07,1.0
1643,False,9.0,1.1920930376163597e-07,1.0
1644,False,9.0,1.1920930376163597e-07,1.0
1645,False,9.0,1.0060427939606598e-06,1.0
1646,True,9.0,1.1920930376163597e-07,1.0
1647,False,9.0,1.1920930376163597e-07,1.0
1648,True,9.0,1.1920930376163597e-07,1.0
1649,True,9.0,1.1920930376163597e-07,1.0
1650,False,9.0,1.1920930376163597e-07,1.0
1651,False,9.0,1.1920930376163597e-07,1.0
1652,False,9.0,1.1920930376163597e-07,1.0
1653,False,9.0,1.1920930376163597e-07,1.0
1654,False,9.0,1.1920930376163597e-07,1.0
1655,False,9.0,1.1920930376163597e-07,1.0
1656,False,9.0,1.1920930376163597e-07,1.0
1657,False,9.0,1.1920930376163597e-07,1.0
1658,False,9.0,1.1920930376163597e-07,1.0
1659,False,9.0,1.1920930376163597e-07,1.0
1660,False,9.0,1.1920930376163597e-07,1.0
1661,False,9.0,1.1920930376163597e-07,1.0
1662,False,9.0,1.1920930376163597e-07,1.0
1663,False,9.0,1.1920930376163597e-07,1.0
1664,False,6.0,1.1920930376163597e-07,1.0
1665,False,6.0,1.1920930376163597e-07,1.0
1666,False,6.0,1.1920930376163597e-07,1.0
1667,True,6.0,1.1920930376163597e-07,1.0
1668,False,6.0,1.1920930376163597e-07,1.0
1669,True,6.0,1.1920930376163597e-07,1.0
1670,False,8.0,1.1920930376163597e-07,1.0
