,t_good_pred,t_brier,t_entropy,t_confidence
4979,1,3.0785410270759044e-20,1.2200651156035747e-07,1.0
4980,0,2.0,1.1920930376163597e-07,1.0
4981,0,2.0,1.1920930376163597e-07,1.0
4982,0,2.0,1.1920930376163597e-07,1.0
4983,1,0.0,1.1920930376163597e-07,1.0
4984,0,2.0,1.1920930376163597e-07,1.0
4985,0,2.0,1.1920930376163597e-07,1.0
4986,0,2.0,1.1920930376163597e-07,1.0
4987,0,2.0,1.1920930376163597e-07,1.0
4988,0,2.0,1.1920930376163597e-07,1.0
4989,0,2.0,1.1920930376163597e-07,1.0
4990,0,1.999746322631836,0.0006766630103811622,0.999936580657959
4991,0,2.0,1.1920930376163597e-07,1.0
4992,0,1.9999985694885254,1.1242665095778648e-05,0.9999992847442627
4993,0,2.0,1.1920930376163597e-07,1.0
4994,0,2.0,1.1920930376163597e-07,1.0
4995,0,2.0,1.1920930376163597e-07,1.0
4996,0,2.0,1.1920930376163597e-07,1.0
4997,0,2.0,1.1920930376163597e-07,1.0
4998,1,0.0,1.1920930376163597e-07,1.0
4999,0,2.0,1.1920930376163597e-07,1.0
5000,0,2.0,1.1920930376163597e-07,1.0
5001,0,1.9999977350234985,8.475623872072902e-06,0.9999994039535522
5002,0,2.0,1.1920930376163597e-07,1.0
5003,0,2.0,1.1920930376163597e-07,1.0
5004,0,2.0,1.1920944587018312e-07,1.0
5005,0,2.0,1.1920930376163597e-07,1.0
5006,0,2.0,1.1920930376163597e-07,1.0
5007,0,2.0,1.1920930376163597e-07,1.0
5008,0,2.0,1.1920930376163597e-07,1.0
5009,0,2.0,1.1920930376163597e-07,1.0
5010,0,2.0,1.1920930376163597e-07,1.0
5011,0,2.0,1.1920930376163597e-07,1.0
5012,0,2.0,1.1921095222078293e-07,1.0
5013,0,2.0,1.1920930376163597e-07,1.0
5014,1,0.0,1.1920930376163597e-07,1.0
5015,0,2.0,1.1920930376163597e-07,1.0
5016,0,1.9996659755706787,0.0016197485383599997,0.9998329877853394
5017,0,2.0,1.1920930376163597e-07,1.0
5018,0,2.0,1.1920930376163597e-07,1.0
5019,1,0.0,1.1920930376163597e-07,1.0
5020,0,2.0,1.1920930376163597e-07,1.0
5021,0,2.0,1.1920930376163597e-07,1.0
5022,0,2.0,1.1920930376163597e-07,1.0
5023,0,1.9999991655349731,3.324767021695152e-06,0.9999997615814209
5024,0,2.0,1.1920930376163597e-07,1.0
5025,1,0.0,1.1920930376163597e-07,1.0
5026,0,2.0,1.1920930376163597e-07,1.0
5027,0,2.0,1.1920930376163597e-07,1.0
5028,0,2.0,1.1920930376163597e-07,1.0
5029,0,2.0,1.1920930376163597e-07,1.0
5030,0,2.0,1.1920930376163597e-07,1.0
5031,0,2.0,1.1920930376163597e-07,1.0
5032,0,2.0,1.1920930376163597e-07,1.0
5033,0,2.0,1.1920930376163597e-07,1.0
5034,0,2.0,1.1920930376163597e-07,1.0
5035,0,2.0,1.1920930376163597e-07,1.0
5036,1,0.0,1.1920930376163597e-07,1.0
5037,1,0.0,1.1920930376163597e-07,1.0
5038,0,2.0,1.1920930376163597e-07,1.0
5039,0,2.0,1.1920930376163597e-07,1.0
5040,0,2.0,1.1920930376163597e-07,1.0
5041,0,2.0,1.1920930376163597e-07,1.0
5042,0,2.0,1.1920930376163597e-07,1.0
5043,0,2.0,1.1920930376163597e-07,1.0
5044,0,2.0,1.1920930376163597e-07,1.0
5045,1,0.0,1.1920930376163597e-07,1.0
5046,0,2.0,1.1920930376163597e-07,1.0
5047,1,0.0,1.1920930376163597e-07,1.0
5048,0,2.0,1.1920930376163597e-07,1.0
5049,0,2.0,1.1920930376163597e-07,1.0
5050,0,2.0,1.1920930376163597e-07,1.0
5051,0,2.0,1.1920930376163597e-07,1.0
5052,0,2.0,1.1920930376163597e-07,1.0
5053,0,2.0,1.1920930376163597e-07,1.0
5054,0,2.0,1.1920930376163597e-07,1.0
5055,0,2.0,1.1920930376163597e-07,1.0
5056,1,1.424081998363731e-22,1.193995586845631e-07,1.0
5057,0,2.0,1.1920930376163597e-07,1.0
5058,0,2.0,1.1920930376163597e-07,1.0
5059,0,2.0,1.1920930376163597e-07,1.0
5060,0,2.0,1.1920930376163597e-07,1.0
5061,0,2.0,1.1920930376163597e-07,1.0
5062,0,2.0,1.3387997910285776e-07,1.0
5063,0,2.0,1.1920930376163597e-07,1.0
5064,0,2.0,1.1920991482838872e-07,1.0
5065,0,2.0,1.1920930376163597e-07,1.0
5066,0,2.0,1.1920930376163597e-07,1.0
5067,0,2.0,1.1920930376163597e-07,1.0
5068,0,2.0,1.1920930376163597e-07,1.0
5069,1,0.0,1.1920930376163597e-07,1.0
5070,0,2.0,1.1920930376163597e-07,1.0
5071,0,2.0,1.1920930376163597e-07,1.0
5072,0,2.0,1.1920930376163597e-07,1.0
5073,0,2.0,1.1920930376163597e-07,1.0
5074,0,2.0,1.1920930376163597e-07,1.0
5075,0,2.0,1.1920930376163597e-07,1.0
5076,0,2.0,1.1920930376163597e-07,1.0
5077,1,0.0,1.1920930376163597e-07,1.0
5078,0,2.0,1.1920930376163597e-07,1.0
5079,0,2.0,1.1920930376163597e-07,1.0
5080,0,2.0,1.1920930376163597e-07,1.0
5081,0,2.0,1.1920930376163597e-07,1.0
5082,0,2.0,1.1920930376163597e-07,1.0
5083,0,2.0,1.1920930376163597e-07,1.0
5084,1,9.708495383336888e-25,1.1922500675609626e-07,1.0
5085,0,2.0,1.1920930376163597e-07,1.0
5086,0,2.0,1.1920930376163597e-07,1.0
5087,0,2.0,1.1920930376163597e-07,1.0
5088,1,0.0,1.1920930376163597e-07,1.0
5089,1,0.0,1.1920930376163597e-07,1.0
5090,0,2.0,1.1920930376163597e-07,1.0
5091,0,2.0,1.1920930376163597e-07,1.0
5092,1,0.0,1.1920930376163597e-07,1.0
5093,0,2.0,1.1920930376163597e-07,1.0
5094,0,2.0,1.1920930376163597e-07,1.0
5095,0,2.0,1.3867091297470324e-07,1.0
5096,0,2.0,1.1920930376163597e-07,1.0
5097,1,0.0,1.1920930376163597e-07,1.0
5098,0,2.0,1.1920930376163597e-07,1.0
5099,0,2.0,1.1920930376163597e-07,1.0
5100,0,2.0,1.1920930376163597e-07,1.0
5101,0,2.0,1.1920930376163597e-07,1.0
5102,0,2.0,1.1920930376163597e-07,1.0
5103,0,2.0,1.1920930376163597e-07,1.0
5104,1,0.0,1.1920930376163597e-07,1.0
5105,0,2.0,1.1920930376163597e-07,1.0
5106,0,2.0,1.1920930376163597e-07,1.0
5107,0,2.0,1.1920930376163597e-07,1.0
5108,0,2.0,1.1920930376163597e-07,1.0
5109,0,2.0,1.1920930376163597e-07,1.0
5110,0,2.0,1.1920930376163597e-07,1.0
5111,0,2.0,1.1920930376163597e-07,1.0
5112,0,2.0,1.1920930376163597e-07,1.0
5113,0,2.0,1.1920930376163597e-07,1.0
5114,0,2.0,1.1920930376163597e-07,1.0
5115,0,2.0,1.1920930376163597e-07,1.0
5116,1,0.0,1.1920930376163597e-07,1.0
5117,0,2.0,1.1920930376163597e-07,1.0
5118,0,2.0,1.1920930376163597e-07,1.0
5119,0,2.0,1.1920930376163597e-07,1.0
5120,0,2.0,1.1920930376163597e-07,1.0
5121,1,0.0,1.1920930376163597e-07,1.0
5122,0,2.0,1.1920930376163597e-07,1.0
5123,0,2.0,1.1920930376163597e-07,1.0
5124,0,2.0,1.1920930376163597e-07,1.0
5125,0,2.0,1.1920930376163597e-07,1.0
5126,0,2.0,1.1920930376163597e-07,1.0
5127,0,2.0,1.1920930376163597e-07,1.0
5128,0,2.0,1.1920930376163597e-07,1.0
5129,0,2.0,1.1920930376163597e-07,1.0
5130,0,2.0,1.1920930376163597e-07,1.0
5131,0,2.0,1.1920930376163597e-07,1.0
5132,0,2.0,1.1920930376163597e-07,1.0
5133,0,2.0,1.1920930376163597e-07,1.0
5134,0,2.0,1.1920930376163597e-07,1.0
5135,0,2.0,1.1920930376163597e-07,1.0
5136,0,2.0,1.1920930376163597e-07,1.0
5137,0,2.0,1.1920930376163597e-07,1.0
5138,0,2.0,1.1920930376163597e-07,1.0
5139,0,2.0,1.1920930376163597e-07,1.0
5140,0,2.0,1.2146476535690454e-07,1.0
5141,0,2.0,1.1920930376163597e-07,1.0
5142,0,2.0,1.1920930376163597e-07,1.0
5143,0,1.9998152256011963,0.0009499964653514326,0.9999076128005981
5144,0,2.0,1.1920930376163597e-07,1.0
5145,0,2.0,1.1920930376163597e-07,1.0
5146,0,2.0,1.1920930376163597e-07,1.0
5147,0,2.0,1.1920930376163597e-07,1.0
5148,0,2.0,1.1920930376163597e-07,1.0
5149,0,2.0,1.1920930376163597e-07,1.0
5150,1,0.0,1.1920930376163597e-07,1.0
5151,0,2.0,1.1920930376163597e-07,1.0
5152,0,2.0,1.1920930376163597e-07,1.0
5153,0,2.0,1.1920930376163597e-07,1.0
5154,0,2.0,1.1920930376163597e-07,1.0
5155,0,2.0,1.1920930376163597e-07,1.0
5156,0,2.0,1.1920930376163597e-07,1.0
5157,1,0.0,1.1920930376163597e-07,1.0
5158,0,2.0,1.1920930376163597e-07,1.0
5159,0,2.0,1.1920930376163597e-07,1.0
5160,0,2.0,1.1920930376163597e-07,1.0
5161,1,0.0,1.1920930376163597e-07,1.0
5162,0,2.0,1.1920930376163597e-07,1.0
5163,0,2.0,1.1920930376163597e-07,1.0
5164,0,2.0,1.1920930376163597e-07,1.0
5165,0,2.0,1.1920930376163597e-07,1.0
5166,0,2.0,1.1920930376163597e-07,1.0
5167,0,2.0,1.1935986776734353e-07,1.0
5168,0,2.0,1.1920930376163597e-07,1.0
5169,0,2.0,1.1920930376163597e-07,1.0
5170,0,2.0,1.1920930376163597e-07,1.0
5171,0,2.0,1.1920930376163597e-07,1.0
5172,0,2.0,1.1920930376163597e-07,1.0
5173,1,0.0,1.1920930376163597e-07,1.0
5174,0,2.0,1.1920930376163597e-07,1.0
5175,0,2.0,1.1920930376163597e-07,1.0
5176,0,2.0,1.1920930376163597e-07,1.0
5177,0,2.0,1.1920930376163597e-07,1.0
5178,1,0.0,1.1920930376163597e-07,1.0
5179,0,2.0,1.1920930376163597e-07,1.0
5180,0,2.0,1.1920930376163597e-07,1.0
5181,1,0.0,1.1920930376163597e-07,1.0
5182,1,0.0,1.1920930376163597e-07,1.0
5183,0,2.0,1.1920930376163597e-07,1.0
5184,0,2.0,1.1920930376163597e-07,1.0
5185,0,2.0,1.1920930376163597e-07,1.0
5186,1,0.0,1.1920930376163597e-07,1.0
5187,0,2.0,1.1920930376163597e-07,1.0
5188,0,2.0,1.1920930376163597e-07,1.0
5189,0,2.0,1.1920930376163597e-07,1.0
5190,0,2.0,1.1920930376163597e-07,1.0
5191,0,2.0,1.1920930376163597e-07,1.0
5192,0,2.0,1.1920930376163597e-07,1.0
5193,0,2.0,1.1920930376163597e-07,1.0
5194,0,2.0,1.1920930376163597e-07,1.0
5195,0,2.0,1.1920930376163597e-07,1.0
5196,0,2.0,1.1920930376163597e-07,1.0
5197,0,2.0,1.1920930376163597e-07,1.0
5198,0,2.0,1.1920930376163597e-07,1.0
5199,0,2.0,1.1920930376163597e-07,1.0
5200,0,2.0,1.1920930376163597e-07,1.0
5201,0,2.0,1.1920930376163597e-07,1.0
5202,0,2.0,1.1920930376163597e-07,1.0
5203,0,2.0,1.1920930376163597e-07,1.0
5204,0,2.0,1.1920930376163597e-07,1.0
5205,0,2.0,1.1920930376163597e-07,1.0
5206,0,2.0,1.1920930376163597e-07,1.0
5207,0,2.0,1.1920930376163597e-07,1.0
5208,0,2.0,1.1920930376163597e-07,1.0
5209,0,2.0,1.1920930376163597e-07,1.0
5210,0,2.0,1.1920930376163597e-07,1.0
5211,1,0.0,1.1920930376163597e-07,1.0
5212,0,2.0,1.1920930376163597e-07,1.0
5213,0,2.0,1.1920930376163597e-07,1.0
5214,0,2.0,1.1920930376163597e-07,1.0
5215,0,2.0,1.1920930376163597e-07,1.0
5216,0,2.0,1.1920930376163597e-07,1.0
5217,1,0.0,1.1920930376163597e-07,1.0
5218,1,0.0,1.1920930376163597e-07,1.0
5219,0,2.0,1.1920930376163597e-07,1.0
5220,0,2.0,1.1920930376163597e-07,1.0
5221,0,2.0,1.1920930376163597e-07,1.0
5222,0,2.0,1.1920930376163597e-07,1.0
5223,0,2.0,1.1920930376163597e-07,1.0
5224,0,2.0,1.1921086695565464e-07,1.0
5225,0,2.0,1.1920930376163597e-07,1.0
5226,1,0.0,1.1920930376163597e-07,1.0
5227,0,2.0,1.1920930376163597e-07,1.0
5228,0,2.0,1.1920930376163597e-07,1.0
5229,1,0.0,1.1920930376163597e-07,1.0
5230,0,2.0,1.1920930376163597e-07,1.0
5231,0,2.0,1.1920930376163597e-07,1.0
5232,0,2.0,1.1920930376163597e-07,1.0
5233,0,2.0,1.1920930376163597e-07,1.0
5234,0,2.0,1.1920930376163597e-07,1.0
5235,0,2.0,1.1920930376163597e-07,1.0
5236,0,2.0,1.1920930376163597e-07,1.0
5237,0,2.0,1.1920930376163597e-07,1.0
5238,0,2.0,1.1920930376163597e-07,1.0
5239,0,2.0,1.1920930376163597e-07,1.0
5240,0,2.0,1.1920930376163597e-07,1.0
5241,0,2.0,1.1920930376163597e-07,1.0
5242,0,2.0,1.1920930376163597e-07,1.0
5243,0,2.0,1.1920930376163597e-07,1.0
5244,0,2.0,1.1920930376163597e-07,1.0
5245,0,2.0,1.1920930376163597e-07,1.0
5246,0,2.0,1.1920930376163597e-07,1.0
5247,0,2.0,1.1920930376163597e-07,1.0
5248,0,2.0,1.1920930376163597e-07,1.0
5249,0,2.0,1.1920930376163597e-07,1.0
5250,0,2.0,1.1920930376163597e-07,1.0
5251,0,2.0,1.1920930376163597e-07,1.0
5252,0,2.0,1.1920931797249068e-07,1.0
5253,1,0.0,1.1920930376163597e-07,1.0
5254,0,2.0,1.1920930376163597e-07,1.0
5255,0,2.0,1.1920930376163597e-07,1.0
5256,0,2.0,1.1920930376163597e-07,1.0
5257,0,2.0,1.1920930376163597e-07,1.0
5258,1,0.0,1.1920930376163597e-07,1.0
5259,0,2.0,1.1920930376163597e-07,1.0
5260,0,2.0,1.1920930376163597e-07,1.0
5261,1,0.0,1.1920930376163597e-07,1.0
5262,1,0.0,1.1920930376163597e-07,1.0
5263,0,2.0,1.1920930376163597e-07,1.0
5264,0,2.0,1.1920930376163597e-07,1.0
5265,0,2.0,1.1920930376163597e-07,1.0
5266,0,2.0,1.1920930376163597e-07,1.0
5267,0,2.0,1.1920930376163597e-07,1.0
5268,1,0.0,1.1920930376163597e-07,1.0
5269,0,2.0,1.1920930376163597e-07,1.0
5270,1,0.00028002375620417297,0.06426263600587845,0.9881673455238342
5271,0,2.0,1.1920930376163597e-07,1.0
5272,0,2.0,1.1920930376163597e-07,1.0
5273,0,2.0,1.1920930376163597e-07,1.0
5274,0,2.0,1.1920930376163597e-07,1.0
5275,0,2.0,1.1920930376163597e-07,1.0
5276,0,2.0,1.1920930376163597e-07,1.0
5277,0,2.0,1.1920930376163597e-07,1.0
5278,0,2.0,1.1920930376163597e-07,1.0
5279,0,2.0,1.1920930376163597e-07,1.0
5280,1,0.0,1.1920930376163597e-07,1.0
5281,0,2.0,1.1920930376163597e-07,1.0
5282,0,2.0,1.1920930376163597e-07,1.0
5283,0,2.0,1.1920930376163597e-07,1.0
5284,0,2.0,1.1920930376163597e-07,1.0
5285,0,2.0,1.1920930376163597e-07,1.0
5286,0,2.0,1.1920930376163597e-07,1.0
5287,0,2.0,1.192093321833454e-07,1.0
5288,1,0.0,1.1920930376163597e-07,1.0
5289,0,1.9999513626098633,0.0002821498492266983,0.9999756813049316
5290,0,2.0,1.1920930376163597e-07,1.0
5291,0,2.0,1.1920930376163597e-07,1.0
5292,0,2.0,1.1920930376163597e-07,1.0
5293,0,2.0,1.1920930376163597e-07,1.0
5294,0,1.999695062637329,0.0014926987932994962,0.9998475313186646
5295,0,2.0,1.1920930376163597e-07,1.0
5296,0,2.0,1.1920930376163597e-07,1.0
5297,1,0.0,1.1920930376163597e-07,1.0
5298,0,2.0,1.1920930376163597e-07,1.0
5299,0,2.0,1.1935907195947948e-07,1.0
5300,0,2.0,1.1920930376163597e-07,1.0
5301,0,2.0,1.1920930376163597e-07,1.0
5302,0,2.0,1.1920930376163597e-07,1.0
5303,0,2.0,1.1920930376163597e-07,1.0
5304,0,2.0,1.1920930376163597e-07,1.0
5305,1,9.033367387445423e-10,0.00025198754156008363,0.9999786615371704
5306,0,2.0,1.1920930376163597e-07,1.0
5307,0,2.0,1.1920930376163597e-07,1.0
5308,0,2.0,1.1920930376163597e-07,1.0
5309,0,1.999999761581421,1.5826896060389117e-06,0.9999998807907104
5310,1,0.0,1.1920930376163597e-07,1.0
5311,0,2.0,1.1920930376163597e-07,1.0
5312,1,0.0,1.1920930376163597e-07,1.0
5313,0,2.0,1.1920930376163597e-07,1.0
5314,1,0.0,1.1920930376163597e-07,1.0
5315,0,2.0,1.1920930376163597e-07,1.0
5316,0,1.9999995231628418,1.8852578023142996e-06,0.9999998807907104
5317,0,2.0,1.1920930376163597e-07,1.0
5318,0,2.0,1.1920930376163597e-07,1.0
5319,0,2.0,1.1920930376163597e-07,1.0
5320,0,2.0,1.1920930376163597e-07,1.0
5321,0,2.0,1.1920930376163597e-07,1.0
5322,0,2.0,1.1920930376163597e-07,1.0
5323,0,2.0,1.1920930376163597e-07,1.0
5324,0,2.0,1.1920930376163597e-07,1.0
5325,1,0.0,1.1920930376163597e-07,1.0
5326,0,2.0,1.1920930376163597e-07,1.0
5327,0,2.0,1.1920930376163597e-07,1.0
5328,0,2.0,1.1920930376163597e-07,1.0
5329,1,3.977663876065045e-24,1.1924109344363387e-07,1.0
5330,0,2.0,1.1920930376163597e-07,1.0
5331,0,2.0,1.1920930376163597e-07,1.0
5332,0,2.0,1.1920930376163597e-07,1.0
5333,0,2.0,1.1920930376163597e-07,1.0
5334,1,7.069443270493104e-19,1.3261366405004082e-07,1.0
5335,0,2.0,1.1920930376163597e-07,1.0
5336,0,2.0,1.1920930376163597e-07,1.0
5337,0,2.0,1.1920930376163597e-07,1.0
5338,1,0.0,1.1920930376163597e-07,1.0
5339,0,2.0,1.1920930376163597e-07,1.0
5340,0,2.0,1.1920930376163597e-07,1.0
5341,0,2.0,1.1920930376163597e-07,1.0
5342,0,2.0,1.1920930376163597e-07,1.0
5343,0,2.0,1.1920930376163597e-07,1.0
5344,0,2.0,1.2127121351568348e-07,1.0
5345,0,2.0,1.1920930376163597e-07,1.0
5346,0,2.0,1.1920930376163597e-07,1.0
5347,0,2.0,1.1920930376163597e-07,1.0
5348,0,2.0,1.1920930376163597e-07,1.0
5349,0,2.0,1.1920930376163597e-07,1.0
5350,0,2.0,1.1920930376163597e-07,1.0
5351,1,0.0,1.1920930376163597e-07,1.0
5352,0,2.0,1.1920930376163597e-07,1.0
5353,0,2.0,1.1920930376163597e-07,1.0
5354,0,2.0,1.1920930376163597e-07,1.0
5355,1,5.819820242795409e-21,1.204255113407271e-07,1.0
5356,0,2.0,1.1920930376163597e-07,1.0
5357,0,2.0,1.1920930376163597e-07,1.0
5358,0,2.0,1.1920930376163597e-07,1.0
5359,0,2.0,1.1920930376163597e-07,1.0
5360,0,2.0,2.1316131437743024e-07,1.0
5361,0,2.0,1.1920930376163597e-07,1.0
5362,0,2.0,1.1920930376163597e-07,1.0
5363,0,2.0,1.1920930376163597e-07,1.0
5364,0,2.0,1.1920930376163597e-07,1.0
5365,0,2.0,1.1920930376163597e-07,1.0
5366,0,1.508275032043457,0.684849202632904,0.5643236041069031
5367,0,2.0,1.1920930376163597e-07,1.0
5368,0,2.0,1.1920930376163597e-07,1.0
5369,0,2.0,1.1920930376163597e-07,1.0
5370,0,2.0,1.1920930376163597e-07,1.0
5371,0,2.0,1.1920930376163597e-07,1.0
5372,0,2.0,1.1920930376163597e-07,1.0
5373,0,2.0,1.1920930376163597e-07,1.0
5374,1,4.013757023492075e-24,1.1924124976303574e-07,1.0
5375,0,2.0,1.1920930376163597e-07,1.0
5376,1,0.0,1.1920930376163597e-07,1.0
5377,0,2.0,1.1920930376163597e-07,1.0
5378,0,2.0,1.1920930376163597e-07,1.0
5379,0,2.0,1.1920930376163597e-07,1.0
5380,0,2.0,1.1920930376163597e-07,1.0
5381,0,2.0,1.1920930376163597e-07,1.0
5382,0,2.0,1.1920930376163597e-07,1.0
5383,0,2.0,1.195551107002757e-07,1.0
5384,0,2.0,1.1920930376163597e-07,1.0
5385,0,2.0,1.1920930376163597e-07,1.0
5386,0,2.0,1.1920930376163597e-07,1.0
5387,0,2.0,1.1920930376163597e-07,1.0
5388,1,0.0,1.1920930376163597e-07,1.0
5389,0,2.0,1.1920930376163597e-07,1.0
5390,0,2.0,1.1920930376163597e-07,1.0
5391,0,2.0,1.1920930376163597e-07,1.0
5392,0,2.0,1.1920930376163597e-07,1.0
5393,0,2.0,1.1920930376163597e-07,1.0
5394,0,2.0,1.1920930376163597e-07,1.0
5395,0,2.0,1.1920930376163597e-07,1.0
5396,0,2.0,1.1920930376163597e-07,1.0
5397,0,2.0,1.1920930376163597e-07,1.0
5398,0,2.0,1.1920930376163597e-07,1.0
5399,0,2.0,1.1920930376163597e-07,1.0
5400,0,2.0,1.1920930376163597e-07,1.0
5401,0,2.0,1.1920930376163597e-07,1.0
5402,0,1.8119440078735352,0.33607566356658936,0.8949329853057861
5403,0,2.0,1.1920930376163597e-07,1.0
5404,0,2.0,1.1920930376163597e-07,1.0
5405,0,2.0,1.1920930376163597e-07,1.0
5406,0,2.0,1.1920930376163597e-07,1.0
5407,0,2.0,1.1920930376163597e-07,1.0
5408,1,0.0,1.1920930376163597e-07,1.0
5409,0,2.0,1.1920930376163597e-07,1.0
5410,0,2.0,1.1920930376163597e-07,1.0
5411,0,2.0,1.1920930376163597e-07,1.0
5412,0,2.0,1.7887418835016433e-07,1.0
5413,0,2.0,1.1920930376163597e-07,1.0
5414,0,1.9936199188232422,0.02157936617732048,0.9967997074127197
5415,0,2.0,1.1920930376163597e-07,1.0
5416,0,2.0,1.1920930376163597e-07,1.0
5417,0,2.0,1.1920930376163597e-07,1.0
5418,0,2.0,1.1920930376163597e-07,1.0
5419,0,2.0,1.1920930376163597e-07,1.0
5420,0,2.0,1.1920930376163597e-07,1.0
5421,0,2.0,1.1921201803488657e-07,1.0
5422,0,2.0,1.1920930376163597e-07,1.0
5423,0,1.9966206550598145,0.012492169626057148,0.998307466506958
5424,0,2.0,1.1920930376163597e-07,1.0
5425,0,2.0,1.1966227475568303e-07,1.0
5426,0,2.0,1.1920930376163597e-07,1.0
5427,0,2.0,1.1920930376163597e-07,1.0
5428,0,2.0,1.1920930376163597e-07,1.0
5429,0,2.0,1.1920930376163597e-07,1.0
5430,0,2.0,1.1920930376163597e-07,1.0
5431,0,2.0,1.1920930376163597e-07,1.0
5432,0,2.0,1.1920930376163597e-07,1.0
5433,0,2.0,1.1920930376163597e-07,1.0
5434,0,1.9995958805084229,0.001921613235026598,0.9997978806495667
5435,0,2.0,1.1920930376163597e-07,1.0
5436,0,2.0,1.1920930376163597e-07,1.0
5437,0,2.0,1.1920930376163597e-07,1.0
5438,0,2.0,7.60080297368404e-07,1.0
5439,0,2.0,1.1920930376163597e-07,1.0
5440,0,2.0,1.237353757232995e-07,1.0
5441,0,2.0,1.1920930376163597e-07,1.0
5442,0,2.0,1.1920930376163597e-07,1.0
5443,0,2.0,1.1920930376163597e-07,1.0
5444,0,2.0,1.1920930376163597e-07,1.0
5445,0,2.0,1.1920930376163597e-07,1.0
5446,1,0.0,1.1920930376163597e-07,1.0
5447,0,2.0,1.1920930376163597e-07,1.0
5448,1,0.0,1.1920930376163597e-07,1.0
5449,1,0.0,1.1920930376163597e-07,1.0
5450,0,2.0,1.1920930376163597e-07,1.0
5451,1,0.0,1.1920930376163597e-07,1.0
5452,0,2.0,1.1920930376163597e-07,1.0
5453,0,2.0,1.1920930376163597e-07,1.0
5454,0,2.0,1.1920930376163597e-07,1.0
5455,0,2.0,1.1920930376163597e-07,1.0
5456,0,2.0,1.1920930376163597e-07,1.0
5457,0,2.0,1.1920930376163597e-07,1.0
5458,0,2.0,1.1920930376163597e-07,1.0
5459,1,0.0,1.1920930376163597e-07,1.0
5460,0,2.0,1.1920930376163597e-07,1.0
5461,0,2.0,1.1920930376163597e-07,1.0
5462,0,2.0,1.1920930376163597e-07,1.0
5463,0,2.0,1.1920930376163597e-07,1.0
5464,0,1.999967336654663,0.0001968240540008992,0.9999836683273315
5465,0,2.0,1.1920930376163597e-07,1.0
5466,1,0.0,1.1920930376163597e-07,1.0
5467,0,2.0,1.1920930376163597e-07,1.0
5468,0,2.0,1.1920930376163597e-07,1.0
5469,0,2.0,1.1920930376163597e-07,1.0
5470,0,2.0,1.1920930376163597e-07,1.0
5471,0,2.0,1.1920930376163597e-07,1.0
5472,0,2.0,1.1920930376163597e-07,1.0
5473,1,0.0,1.1920930376163597e-07,1.0
5474,1,0.0,1.1920930376163597e-07,1.0
5475,1,0.0,1.1920930376163597e-07,1.0
5476,0,2.0,1.1920930376163597e-07,1.0
5477,0,2.0,1.1920930376163597e-07,1.0
5478,0,2.0,1.1920930376163597e-07,1.0
5479,0,2.0,1.1920930376163597e-07,1.0
5480,0,2.0,1.1920930376163597e-07,1.0
5481,0,2.0,1.1920930376163597e-07,1.0
5482,0,2.0,1.1920930376163597e-07,1.0
5483,0,2.0,1.1920930376163597e-07,1.0
5484,0,2.0,1.1920930376163597e-07,1.0
5485,0,2.0,1.1920930376163597e-07,1.0
5486,0,2.0,1.1920930376163597e-07,1.0
5487,0,2.0,1.1920930376163597e-07,1.0
5488,0,2.0,1.1920930376163597e-07,1.0
5489,0,2.0,1.1920930376163597e-07,1.0
5490,0,2.0,1.1920930376163597e-07,1.0
5491,0,2.0,1.1920930376163597e-07,1.0
5492,1,0.0,1.1920930376163597e-07,1.0
5493,0,2.0,1.1920930376163597e-07,1.0
5494,0,2.0,1.1920930376163597e-07,1.0
5495,0,2.0,1.1920930376163597e-07,1.0
5496,0,2.0,1.1920930376163597e-07,1.0
5497,0,2.0,1.1920930376163597e-07,1.0
5498,0,2.0,1.1920936060505483e-07,1.0
5499,1,0.0,1.1920930376163597e-07,1.0
5500,0,2.0,1.1920930376163597e-07,1.0
5501,0,2.0,1.1920930376163597e-07,1.0
5502,0,2.0,1.1920930376163597e-07,1.0
5503,0,2.0,1.1920930376163597e-07,1.0
5504,0,2.0,1.1920930376163597e-07,1.0
5505,0,2.0,1.1920930376163597e-07,1.0
5506,1,0.0,1.1920930376163597e-07,1.0
5507,0,2.0,1.1920930376163597e-07,1.0
5508,0,2.0,1.1920930376163597e-07,1.0
5509,0,2.0,1.1920930376163597e-07,1.0
5510,0,2.0,1.1920930376163597e-07,1.0
5511,1,0.0,1.1920930376163597e-07,1.0
5512,0,2.0,1.1920930376163597e-07,1.0
5513,0,2.0,1.1920930376163597e-07,1.0
5514,0,2.0,1.1920930376163597e-07,1.0
5515,0,2.0,1.1920930376163597e-07,1.0
5516,0,2.0,1.1920930376163597e-07,1.0
5517,0,2.0,1.1920930376163597e-07,1.0
5518,1,0.0,1.1920930376163597e-07,1.0
5519,0,2.0,1.1920930376163597e-07,1.0
5520,0,2.0,1.1920930376163597e-07,1.0
5521,1,0.0,1.1920930376163597e-07,1.0
5522,0,2.0,3.1856149007580825e-07,1.0
5523,0,2.0,1.1920930376163597e-07,1.0
5524,0,2.0,1.1920930376163597e-07,1.0
5525,0,2.0,1.1920930376163597e-07,1.0
5526,0,2.0,1.1920930376163597e-07,1.0
5527,0,2.0,1.1920930376163597e-07,1.0
5528,0,2.0,1.1920930376163597e-07,1.0
5529,0,2.0,1.1920930376163597e-07,1.0
